Date,Nifty close,Change,Nifty (n-1) close,20DMA,Nifty - 20DMA,Nifty - 20DMA squared,20DMA crossing,10D MA change,Range,ATR,OI change,COI change,PCR TW,RSI,FII net,DII net,FII + DII net,PE,10D MA FII net,10D MA DII net,Range between Max Ois,PCR TW change,PE change,Up streak,Down streak,Up,Down,Up 2.17%,Down 2.07%,Up 1.11% to 2.17%,Down 1.01% to 2.07%,Up upto 1.11%,Down upto 1.01%,Classification
19-05-2023,18314.4,111,18129.95,18084.51429,118.8857143,14133.81306,0,13.75,156.55,159.1503,-4830,-2854,0.86,55.76,-113.46,1071.35,957.89,21.48,1184.855,-193.943,0,0.104562534,0.09,1,0,1,0,0,0,0,0,1,0,Up to 1SD
22-05-2023,18348,33.6,18203.4,18117.36905,197.0309524,38821.1962,0,5,155.25,158.9538,-17621,6390,1.1,56.78,922.89,604.57,1527.46,21.36,1064.768,-158.013,300,0.244963073,-0.12,2,0,1,0,0,0,0,0,1,0,Up to 1SD
23-05-2023,18285.4,-62.6,18314.4,18151.84286,196.1571429,38477.62469,0,8.205,95.2,155.125,-22832,10235,1.12,60.70,182.51,397.29,579.8,21.41,888.8,-158.754,200,0.013956076,0.05,3,0,1,0,0,0,0,0,1,0,Down to 1SD
24-05-2023,18321.15,35.75,18348,18177.65238,107.747619,11609.54941,0,-2.97,128.6,153.3053,-43596,2151,0.87,51.34,1185.94,300.93,1486.87,21.24,824.081,-49.694,200,-0.246886394,-0.17,0,1,0,1,0,0,0,0,0,1,Up to 1SD
25-05-2023,18499.35,178.2,18285.4,18203.93333,117.2166667,13739.74694,0,2.415,134.55,152.0478,47753,-8493,0.87,63.25,589.1,338.44,927.54,21.28,799.27,4.159,0,0.000652918,0.04,1,0,1,0,0,0,0,0,1,0,Up to 1SD
26-05-2023,18598.65,99.3,18321.15,18236.5881,262.7619048,69043.81859,0,18.455,175.1,154.573,16756,-56731,1.31,62.58,350.15,1840.98,2191.13,21.54,732.879,280.476,600,0.440005228,0.26,2,0,1,0,0,0,0,0,1,0,Up to 1SD
29-05-2023,18633.85,35.2,18499.35,18269.14048,329.5095238,108576.5263,0,19.98,58.15,153.6642,311,1719,1.26,66.12,1758.16,853.57,2611.73,21.65,740.166,346.713,500,-0.04760204,0.11,3,0,1,0,0,0,0,0,1,0,Up to 1SD
30-05-2023,18534.4,-99.45,18598.65,18296.22857,337.6214286,113988.229,0,34.735,283.75,148.8989,6935,8539,1.27,65.66,2085.62,-438.93,1646.69,21.7,808.042,391.437,500,0.005865989,0.05,4,0,1,0,0,0,0,0,1,0,Down to 1SD
31-05-2023,18487.75,-46.65,18633.85,18314.64524,219.7547619,48292.15538,0,35.265,118.35,148.9775,-12561,-11172,0.84,60.80,3405.9,-2528.52,877.38,21.59,1133.699,158.972,100,-0.429222776,-0.11,0,1,0,1,0,0,0,0,0,1,Down to 1SD
01-06-2023,18534.1,46.35,18534.4,18333.59286,154.1571429,23764.42469,0,35.78,114.05,146.6041,-9515,-8766,0.69,57.67,-71.07,488.93,417.86,21.53,1029.574,292.861,100,-0.146767346,-0.06,0,2,0,1,0,0,0,0,0,1,Up to 1SD
02-06-2023,18593.85,59.75,18487.75,18346.84524,187.2547619,35064.34586,0,32.76,94.75,142.9396,4956,5408,0.74,56.20,-658.88,581.85,-77.03,21.58,975.032,243.911,100,0.047643823,0.05,1,0,1,0,0,0,0,0,1,0,Up to 1SD
05-06-2023,18599,5.15,18534.1,18371.8381,222.0119048,49289.28586,0,27.945,55.7,140.3046,1617,1535,0.82,64.81,-700.98,1195.98,495,21.65,812.645,303.052,100,0.077168224,0.07,2,0,1,0,0,0,0,0,1,0,Up to 1SD
06-06-2023,18726.4,127.4,18593.85,18387.77143,211.2285714,44617.50939,0,25.1,90.1,136.7935,-7667,-6190,0.84,72.24,385.71,-489.02,-103.31,21.66,832.965,214.421,100,0.021590225,0.01,3,0,1,0,0,0,0,0,1,0,Up to 1SD
07-06-2023,18634.55,-91.85,18599,18409.69762,316.702381,100300.3981,0,44.1,102.25,137.019,14617,16317,1.33,79.42,1382.57,392.3,1774.87,21.81,852.628,223.558,200,0.492882327,0.15,4,0,1,0,0,0,0,0,1,0,Down to 1SD
08-06-2023,18563.4,-71.15,18726.4,18424.90952,209.6404762,43949.12926,0,31.34,161.85,138.8248,7422,7949,0.75,70.88,212.4,-405.01,-192.61,21.7,814.958,149.213,0,-0.580819622,-0.11,0,1,0,1,0,0,0,0,0,1,Down to 1SD
09-06-2023,18601.5,38.1,18634.55,18437.59524,125.8047619,15826.83812,0,6.405,120.55,137.5694,-3449,-2053,0.63,62.55,-308.97,1245.51,936.54,21.62,749.046,89.666,0,-0.124282394,-0.08,0,2,0,1,0,0,0,0,0,1,Up to 1SD
12-06-2023,18716.15,114.65,18563.4,18451.24762,150.252381,22575.77798,0,0.285,62.95,133.0181,-11629,-10916,0.73,62.71,-626.62,1793.85,1167.23,21.66,510.568,183.694,100,0.109441511,0.04,1,0,1,0,0,0,0,0,1,0,Up to 1SD
13-06-2023,18755.9,39.75,18601.5,18466.35714,249.7928571,62396.47148,0,8.23,95.95,132.6168,-1786,-1551,1,70.53,1677.6,-203.32,1474.28,21.79,469.766,207.255,200,0.269526548,0.13,2,0,1,0,0,0,0,0,1,0,Up to 1SD
14-06-2023,18688.1,-67.8,18716.15,18488.70952,267.1904762,71390.75057,0,22.15,78.9,128.837,0,0,1.16,70.64,1714.72,-654.77,1059.95,21.84,300.648,394.63,200,0.155622404,0.05,3,0,1,0,0,0,0,0,1,0,Down to 1SD
15-06-2023,18826,137.9,18755.9,18512.82143,175.2785714,30722.5776,0,20.035,124.7,128.5665,15032,19374,0.88,60.01,3085.51,-297.88,2787.63,21.76,616.306,315.949,100,-0.281215413,-0.08,0,1,0,1,0,0,0,0,0,1,Up to 1SD
16-06-2023,18755.45,-70.55,18688.1,18545.96667,280.0333333,78418.66778,0,29.19,151.25,131.9975,7946,9784,1.18,61.59,794.78,681.33,1476.11,21.92,761.672,325.897,100,0.299332539,0.16,1,0,1,0,0,0,0,0,1,0,Down to 1SD
19-06-2023,18816.7,61.25,18826,18572.25476,183.1952381,33560.49526,0,16.16,168.5,134.1619,-4610,-2485,0.78,55.98,-1030.9,-365.2,-1396.1,21.84,728.68,169.779,100,-0.400887709,-0.08,0,1,0,1,0,0,0,0,0,1,Up to 1SD
20-06-2023,18856.85,40.15,18755.45,18596.17381,220.5261905,48631.80069,0,21.77,177.2,137.682,-5264,-3579,1,64.43,-1942.62,1972.51,29.89,21.91,495.847,415.932,300,0.223379627,0.07,1,0,1,0,0,0,0,0,1,0,Up to 1SD
21-06-2023,18771.25,-85.6,18816.7,18620.40476,236.4452381,55906.35062,0,13.045,80.75,133.3455,-5847,-5690,1.07,68.99,4013.1,550.36,4563.46,21.96,758.9,431.738,200,0.068699093,0.05,2,0,1,0,0,0,0,0,1,0,Down to 1SD
22-06-2023,18665.5,-105.75,18856.85,18643.54048,127.7095238,16309.72247,0,13.67,125.45,132.8994,0,0,1,61.73,-693.28,219.42,-473.86,21.85,668.332,494.181,0,-0.072589445,-0.11,0,1,0,1,0,0,0,0,0,1,Down to 1SD
23-06-2023,18691.2,25.7,18771.25,18659.9381,5.561904762,30.93478458,0,10.21,103.75,132.2744,-17378,-474,0.82,53.39,-344.81,-684.01,-1028.82,21.73,664.748,301.229,100,-0.176013462,-0.12,0,2,0,1,0,0,0,0,0,1,Up to 1SD
26-06-2023,18817.4,126.2,18665.5,18669.07381,22.12619048,489.568305,0,8.97,74.1,128.2084,-25304,3594,0.83,54.28,-409.43,250.12,-159.31,21.76,686.467,146.856,100,0.004519112,0.03,1,0,1,0,0,0,0,0,1,0,Up to 1SD
27-06-2023,18972.1,154.7,18691.2,18679.49048,137.9095238,19019.03676,0,10.125,114.15,128.9114,3765,64591,1.15,54.23,2024.05,-1991.35,32.7,21.9,721.112,-31.947,200,0.320592221,0.14,2,0,1,0,0,0,0,0,1,0,Up to 1SD
28-06-2023,19189.05,216.95,18817.4,18695.59762,276.502381,76453.56667,0,21.62,146.4,133.5498,33466,-28965,1.44,64.81,12350,-1021.01,11328.99,22.08,1784.64,-68.571,100,0.293976919,0.18,3,0,1,0,0,0,0,0,1,0,Down to 1SD
30-06-2023,19322.55,133.5,18972.1,18726.77143,462.2785714,213701.4776,0,50.095,172.95,140.4106,17594,-41341,1.57,74.34,6397.13,1197.64,7594.77,22.36,2115.802,80.981,200,0.13200789,0.28,4,0,1,0,0,0,1,0,0,0,Up 1SD to 2SD
03-07-2023,19389,66.45,19189.05,18766.52381,556.0261905,309165.1245,0,49.655,102.4,141.5277,5858,8126,1.47,76.12,1995.92,-337.8,1658.12,22.51,2235.916,-20.932,200,-0.103062392,0.15,5,0,1,0,0,0,0,0,1,0,Up to 1SD
04-07-2023,19398.5,9.5,19322.55,18807.23333,581.7666667,338452.4544,0,63.355,133.3,141.0007,837,2358,1.46,75.25,2134.33,-785.48,1348.85,22.59,2552.439,-62.96,100,-0.004128346,0.08,6,0,1,0,0,0,0,0,1,0,Up to 1SD
05-07-2023,19497.3,98.8,19389,18845.55,552.95,305753.7025,0,58.18,74.4,136.7864,2302,4370,1.32,74.68,1603.15,-439.01,1164.14,22.6,2907.016,-304.112,200,-0.142877113,0.01,7,0,1,0,0,0,0,0,1,0,Up to 1SD
06-07-2023,19331.8,-165.5,19398.5,18888.32619,608.9738095,370849.1007,0,64.045,137.05,136.9588,12933,13969,1.42,80.35,2641.05,-2351.66,289.39,22.72,2769.811,-594.314,100,0.100432652,0.12,8,0,1,0,0,0,0,0,1,0,Down to 1SD
07-07-2023,19355.9,24.1,19497.3,18917.15476,414.6452381,171930.6735,0,56.055,218.5,142.8903,-12451,-10348,0.68,68.59,790.4,-2964.23,-2173.83,22.52,2918.179,-912.679,0,-0.741936535,-0.2,0,1,0,1,0,0,0,0,0,1,Up to 1SD
10-07-2023,19439.4,83.5,19331.8,18951.50476,404.3952381,163535.5086,0,69.04,102.3,140.4517,-3621,-3236,0.79,72.85,588.48,288.38,876.86,22.55,3011.508,-815.44,0,0.106159263,0.03,1,0,1,0,0,0,0,0,1,0,Up to 1SD
11-07-2023,19384.3,-55.1,19355.9,18993.21905,446.1809524,199077.4423,0,74.82,105.15,141.7909,-2931,-1832,0.9,73.30,1197.38,-7.25,1190.13,22.65,3172.189,-841.177,100,0.116154149,0.1,2,0,1,0,0,0,0,0,1,0,Down to 1SD
12-07-2023,19413.75,29.45,19439.4,19030.49524,353.8047619,125177.8095,0,56.69,134.8,142.0879,62,-6772,0.69,69.52,-1242.44,436.71,-805.73,22.58,2845.54,-598.371,200,-0.213882367,-0.07,0,1,0,1,0,0,0,0,0,1,Up to 1SD
13-07-2023,19564.5,150.75,19384.3,19063.71429,350.0357143,122525.0013,0,44.165,179.85,144.9888,4933,15309,0.82,74.80,2237.93,-1196.68,1041.25,23.81,1834.333,-615.938,0,0.129478109,1.23,1,0,1,0,0,0,0,0,1,0,Up to 1SD
14-07-2023,19711.45,146.95,19413.75,19102.21905,462.2809524,213703.6789,0,37.545,159.45,147.6039,4626,5696,1.23,83.54,2636.43,-772.45,1863.98,23.96,1458.263,-812.947,100,0.413271707,0.15,2,0,1,0,0,0,0,0,1,0,Up to 1SD
17-07-2023,19749.25,37.8,19564.5,19150.95,560.5,314160.25,0,38.89,167,149.125,3976,8233,1.55,84.91,73,64.34,137.34,24.14,1265.971,-772.733,400,0.318192523,0.18,3,0,1,0,0,0,0,0,1,0,Up to 1SD
18-07-2023,19833.15,83.9,19711.45,19194.91429,554.3357143,307288.0841,0,36.025,127.5,147.7054,-6756,-2367,1.25,83.93,2115.84,-1317.56,798.28,24.18,1264.122,-825.941,400,-0.295869201,0.04,4,0,1,0,0,0,0,0,1,0,Up to 1SD
19-07-2023,19979.15,146,19749.25,19246.23333,586.9166667,344471.1736,0,43.465,121.65,146.03,110,5746,1.23,83.06,1165.47,-2134.54,-969.07,24.09,1220.354,-995.494,200,-0.024444815,-0.09,5,0,1,0,0,0,0,0,1,0,Up to 1SD
20-07-2023,19745,-234.15,19833.15,19301.5881,677.5619048,459090.1348,0,48.185,218,152.2743,4645,19433,1.4,82.08,3370.9,-193.02,3177.88,24.24,1293.339,-779.63,200,0.168919785,0.15,6,0,1,0,0,0,0,0,1,0,Down to 1SD
21-07-2023,19672.35,-72.65,19979.15,19343.88095,401.1190476,160896.4904,0,41.32,186.25,161.3368,-16012,-11089,0.79,65.86,-1998.77,1290.73,-708.04,23.95,1014.422,-354.134,100,-0.611957633,-0.29,0,1,0,1,0,0,0,1,0,0,Down 1SD to 2SD
24-07-2023,19680.6,8.25,19745,19386.79048,285.5595238,81544.24164,0,31.645,122.55,158.7024,-27216,3334,0.69,60.59,-82.96,934.87,851.91,23.83,947.278,-289.485,100,-0.092653973,-0.12,0,2,0,1,0,0,0,0,0,1,Up to 1SD
25-07-2023,19778.3,97.7,19672.35,19435.12857,245.4714286,60256.22224,0,24.12,95.65,155.4662,-37380,8762,0.68,60.55,1088.76,-333.7,755.06,23.55,936.416,-322.13,300,-0.008965126,-0.28,1,0,1,0,0,0,0,0,1,0,Up to 1SD
26-07-2023,19659.9,-118.4,19680.6,19486.89524,291.4047619,84916.73526,0,39.4,108.35,154.7186,-35893,7696,0.75,60.52,922.84,470.1,1392.94,23.97,1152.944,-318.791,300,0.065688258,0.42,2,0,1,0,0,0,0,0,1,0,Down to 1SD
27-06-2023,19646.05,-13.85,19778.3,19527.01429,132.8857143,17658.61306,0,24.615,263.5,162.5244,136388,29612,0.63,62.73,-3979.44,2528.15,-1451.29,23.83,531.207,53.692,0,-0.120298867,-0.14,0,1,0,1,0,0,0,0,0,1,Down to 1SD
28-07-2023,19753.8,107.75,19659.9,19559.10714,86.94285714,7559.060408,0,8.155,125.05,160.4013,-14829,-61791,0.64,61.35,-1023.91,1634.37,610.46,22.91,165.173,294.374,200,0.006082357,-0.92,0,2,0,1,0,0,0,0,0,1,Up to 1SD
31-07-2023,19753.8,0,19646.05,19586,167.8,28156.84,0,4.235,172.9,161.4547,-383,777,0.85,62.07,-701.17,2488.01,1786.84,23.01,87.756,536.741,200,0.218641724,0.1,1,0,1,0,0,0,0,0,1,0,Down to 1SD
01-08-2023,19526.55,-227.25,19753.8,19606.53571,147.2642857,21686.76985,0,-1.57,81.65,156.4223,-3536,-3431,0.76,64.81,-92.85,1035.69,942.84,22.96,-133.113,772.066,200,-0.094589963,-0.05,0,0,0,0,0,0,0,0,0,0,Down to 1SD
02-08-2023,19381.65,-144.9,19753.8,19613.08571,-86.53571429,7488.429847,0,-30.66,222.1,167.3921,-7135,-9079,0.56,53.90,-1877.84,-2.23,-1880.07,22.72,-437.444,985.297,300,-0.195657391,-0.24,0,1,0,1,0,0,0,1,0,0,Down 1SD to 2SD
03-08-2023,19517,135.35,19526.55,19612.28333,-230.6333333,53191.73444,0,-59.75,238.95,172.6641,11247,8309,0.66,43.65,-317.46,1729.19,1411.73,22.55,-806.28,1177.518,100,0.093998524,-0.17,0,2,0,1,0,0,0,0,0,1,Up to 1SD
04-08-2023,19597.3,80.3,19381.65,19613.22143,-96.22142857,9258.563316,0,-22.8,102,171.5595,8143,8986,0.87,43.19,-556.32,366.61,-189.71,22.71,-662.035,1085.106,200,0.210422853,0.16,1,0,1,0,0,0,0,0,1,0,Up to 1SD
07-08-2023,19570.85,-26.45,19517,19625.86429,-28.56428571,815.9184184,0,-7.505,94.3,166.6945,-4599,-2066,1.08,44.83,-1892.77,1080.8,-811.97,22.83,-843.016,1099.699,100,0.213213845,0.12,2,0,1,0,0,0,0,0,1,0,Down to 1SD
08-08-2023,19632.55,61.7,19597.3,19636.1,-65.25,4257.5625,0,-10.975,83,162.0325,-1531,-491,0.83,40.72,-711.34,537.31,-174.03,22.73,-1023.026,1186.8,100,-0.255437501,-0.1,0,1,0,1,0,0,0,0,0,1,Up to 1SD
09-08-2023,19543.1,-89.45,19570.85,19645.29762,-12.74761905,162.5017914,0,-14.575,176.95,163.1647,-1484,-473,1.09,36.96,644.11,-597.88,46.23,22.81,-1050.899,1080.002,300,0.26666946,0.08,1,0,1,0,0,0,0,0,1,0,Down to 1SD
10-08-2023,19428.3,-114.8,19632.55,19652.85952,-109.7595238,12047.15307,0,-11.68,125.65,161.3065,-2452,-1119,0.84,41.47,331.22,703.72,1034.94,22.77,-619.833,897.559,100,-0.254198587,-0.04,0,1,0,1,0,0,0,0,0,1,Down to 1SD
11-08-2023,19434.55,6.25,19543.1,19653.55238,-225.252381,50738.63512,0,-21.775,139.6,160.1417,-1055,911,0.68,40.05,-3073.28,500.35,-2572.93,22.63,-824.77,784.157,200,-0.15698085,-0.14,0,2,0,1,0,0,0,0,0,1,Up to 1SD
14-08-2023,19465,30.45,19428.3,19647.36429,-212.8142857,45289.9202,0,-31.925,207.1,163.5566,-3815,-2851,0.86,39.95,-2324.28,1460.9,-863.38,22.64,-987.081,681.446,200,0.182640397,0.01,1,0,1,0,0,0,0,0,1,0,Up to 1SD
16-08-2023,19365.25,-99.75,19434.55,19635.62857,-170.6285714,29114.10939,0,-26.855,162.85,163.699,3167,5047,1.05,36.46,722.76,2406.19,3128.95,22.52,-905.52,818.496,300,0.187237258,-0.12,2,0,1,0,0,0,0,0,1,0,Down to 1SD
17-08-2023,19310.15,-55.1,19465,19617.34286,-252.0928571,63550.80862,0,-16.13,128.5,161.9169,5848,9019,0.84,37.06,-1510.86,-313.97,-1824.83,22.39,-868.822,787.322,100,-0.212971798,-0.13,0,1,0,1,0,0,0,0,0,1,Down to 1SD
18-08-2023,19393.6,83.45,19365.25,19592.4381,-282.2880952,79686.56871,0,-7.15,118.9,158.9372,-10564,-7353,0.83,35.76,-266.98,339.18,72.2,22.32,-863.774,648.321,100,-0.004132858,-0.07,0,2,0,1,0,0,0,0,0,1,Up to 1SD
21-08-2023,19396.45,2.85,19310.15,19564.55476,-170.9547619,29225.53062,0,-12.34,128.25,156.8452,-7852,-1750,0.97,34.41,-1901.1,626.25,-1274.85,22.42,-998.252,674.285,100,0.133622909,0.1,1,0,1,0,0,0,0,0,1,0,Up to 1SD
22-08-2023,19444,47.55,19393.6,19547.95714,-151.5071429,22954.41434,0,-20.085,60.7,150.0848,-3208,75,0.77,34.57,-495.17,533.75,38.58,22.13,-858.492,619.58,100,-0.194430877,-0.29,2,0,1,0,0,0,0,0,1,0,Up to 1SD
23-08-2023,19386.7,-57.3,19396.45,19537.08333,-93.08333333,8664.506944,0,-12.685,104.35,146.8966,-5194,-2027,0.95,45.78,614.32,125.03,739.35,22.19,-725.926,578.352,100,0.175917238,0.06,3,0,1,0,0,0,0,0,1,0,Down to 1SD
24-08-2023,19265.8,-120.9,19444,19523.0881,-136.3880952,18601.71252,0,-24.585,214.45,151.7933,-4387,-3150,0.81,50.28,1524.87,5796.61,7321.48,22.12,-637.85,1217.801,500,-0.138263766,-0.07,0,1,0,1,0,0,0,0,0,1,Down to 1SD
25-08-2023,19306.05,40.25,19386.7,19498.68333,-232.8833333,54234.64694,0,-27.73,108.2,152.1652,9730,18050,0.67,35.67,-4638.21,1414.35,-3223.86,21.98,-1134.793,1288.864,500,-0.139689118,-0.14,0,2,0,1,0,0,0,0,0,1,Up to 1SD
28-08-2023,19342.65,36.6,19265.8,19481.83333,-175.7833333,30899.78028,0,-12.225,109.6,149.6641,-25953,308,0.86,32.59,-1393.25,1264.01,-129.24,22.03,-966.79,1365.23,200,0.186850643,0.05,1,0,1,0,0,0,0,0,1,0,Up to 1SD
29-08-2023,19347.45,4.8,19306.05,19467.38571,-124.7357143,15558.99842,0,-9.19,56.2,144.106,-26218,389,0.83,36.52,61.51,305.09,366.6,22.07,-728.211,1249.649,200,-0.033546885,0.04,2,0,1,0,0,0,0,0,1,0,Up to 1SD
30-08-2023,19253.8,-93.65,19342.65,19448.03571,-100.5857143,10117.48592,0,-11.755,116.65,142.2448,-41407,-7405,0.76,31.94,-494.68,1323.24,828.56,22.07,-849.955,1141.354,200,-0.069722834,0,3,0,1,0,0,0,0,0,1,0,Down to 1SD
31-08-2023,19435.3,181.5,19347.45,19424.22619,-170.4261905,29045.0864,0,-11.145,163.4,143.8381,94690,5827,0.95,31.78,-2973.1,4382.76,1409.66,21.97,-996.179,1611.027,200,0.189706843,-0.1,0,1,0,1,0,0,0,0,0,1,Up to 1SD
01-09-2023,19528.8,93.5,19253.8,19419.88095,15.41904762,237.7470295,1,12.515,196.9,148.1889,-9752,-67610,1.24,50.41,487.94,2294.93,2782.87,22.17,-920.687,1806.602,200,0.295477486,0.2,1,0,1,0,0,0,0,0,1,0,Up to 1SD
04-09-2023,19574.9,46.1,19435.3,19426.8881,101.9119048,10386.03633,0,13.52,110.6,145.6254,-1550,833,1.32,54.97,-3367.67,2563.48,-804.19,22.28,-1067.344,2000.325,200,0.077595853,0.11,2,0,1,0,0,0,0,0,1,0,Up to 1SD
05-09-2023,19611.05,36.15,19528.8,19429.64524,145.2547619,21098.94586,0,17.845,60.2,139.6022,0,0,1.41,55.70,-1725.11,1077.86,-647.25,22.33,-1190.338,2054.736,100,0.087399395,0.05,3,0,1,0,0,0,0,0,1,0,Up to 1SD
06-09-2023,19727.05,116,19574.9,19430.3,180.75,32670.5625,0,16.705,141.8,139.9842,1572,2048,1.25,63.66,-3245.86,-247.46,-3493.32,22.37,-1576.356,2017.487,200,-0.151550561,0.04,4,0,1,0,0,0,0,0,1,0,Up to 1SD
07-09-2023,19819.95,92.9,19611.05,19437.7381,289.3119048,83701.37824,0,34.035,186.65,143.3389,10448,13927,1.28,71.70,-758.55,28.11,-730.44,22.28,-1804.698,1440.637,400,0.022638822,-0.09,5,0,1,0,0,0,0,0,1,0,Up to 1SD
08-09-2023,19996.35,176.4,19727.05,19446.6619,373.2880952,139344.002,0,55.415,138.05,143.1075,-1805,397,1.28,71.98,-224.22,1150.15,925.93,22.39,-1363.299,1414.217,400,-0.001320756,0.11,6,0,1,0,0,0,0,0,1,0,Up to 1SD
11-09-2023,19993.2,-3.15,19819.95,19468.24524,528.1047619,278894.6395,0,69.03,134,146.3284,-1006,1500,1.42,76.23,1473.09,366.24,1839.33,22.59,-1076.665,1324.44,100,0.13953452,0.2,7,0,1,0,0,0,0,0,1,0,Down to 1SD
12-09-2023,20070,76.8,19996.35,19495.14524,498.0547619,248058.5459,0,65.055,195.35,149.855,1011,2588,1.03,74.98,-1047.19,259.49,-787.7,22.58,-1187.535,1319.88,200,-0.385451649,-0.01,0,1,0,1,0,0,0,0,0,1,Up to 1SD
13-09-2023,20103.1,33.1,19993.2,19525.40476,544.5952381,296583.9734,0,72.255,150.55,150.0653,1582,3597,1.16,80.54,-1631.63,849.86,-781.77,22.67,-1301.23,1272.542,200,0.134470211,0.09,1,0,1,0,0,0,0,0,1,0,Up to 1SD
14-09-2023,20192.35,89.25,20070,19555.79048,547.3095238,299547.7149,0,84.93,122.3,148.2178,14776,16051,1.13,90.61,294.69,-50.8,243.89,22.71,-974.451,829.186,200,-0.03205855,0.04,2,0,1,0,0,0,0,0,1,0,Up to 1SD
15-09-2023,20133.3,-59.05,20103.1,19595.17619,597.1738095,356616.5588,0,75.705,91.25,146.1558,8064,11106,1.16,91.04,164.42,1938.57,2102.99,22.81,-1006.803,793.55,100,0.023876534,0.1,3,0,1,0,0,0,0,0,1,0,Down to 1SD
18-09-2023,19901.4,-231.9,20192.35,19634.37381,498.9261905,248927.3435,0,60.45,76.55,141.4054,-9890,-10085,0.9,85.86,-1236.51,552.55,-683.96,22.74,-793.687,592.457,100,-0.260073577,-0.07,0,1,0,1,0,0,0,0,0,1,Down to 1SD
20-09-2023,19742.35,-159.05,20133.3,19658.55476,242.8452381,58973.80967,0,32.65,169.65,149.48,-23773,-18702,0.59,70.83,-3110.69,-573.02,-3683.71,22.48,-932.245,427.369,200,-0.301201014,-0.26,0,2,0,1,0,0,0,1,0,0,Down 1SD to 2SD
21-09-2023,19674.25,-68.1,19901.4,19675.02619,67.32380952,4532.495329,0,13.13,118.85,152.1779,-10645,475,0.89,67.51,-3007.36,1158.14,-1849.22,22.3,-908.395,567.929,500,0.296344406,-0.18,0,3,0,1,0,0,0,0,0,1,Down to 1SD
22-09-2023,19674.55,0.3,19742.35,19685.99048,-11.74047619,137.8387812,0,-5.28,139.7,151.6687,-7717,914,0.82,59.32,-1326.74,801.27,-525.47,22.22,-965.214,645.245,100,-0.075302674,-0.08,0,4,0,1,0,0,0,0,0,1,Up to 1SD
25-09-2023,19664.7,-9.85,19674.25,19699.69762,-25.14761905,632.4027438,0,-14.54,132.1,150.3067,-18285,7629,0.81,56.13,-2333.03,1579.28,-753.75,22.22,-1176.095,688.158,300,-0.002626956,0,1,0,1,0,0,0,0,0,1,0,Down to 1SD
26-09-2023,19716.45,51.75,19674.55,19718.69286,-53.99285714,2915.228622,0,-33.165,60.9,143.9919,-28226,4703,0.82,53.90,-693.47,714.75,21.28,22.21,-1392.751,723.009,200,0.006962149,-0.01,0,1,0,1,0,0,0,0,0,1,Up to 1SD
27-09-2023,19523.55,-192.9,19664.7,19738.23571,-21.78571429,474.6173469,0,-27.675,175.9,146.3282,-31873,2200,1,54.51,-354.35,386.28,31.93,22.27,-1323.467,735.688,200,0.178684903,0.06,1,0,1,0,0,0,0,0,1,0,Down to 1SD
28-09-2023,19638.3,114.75,19716.45,19746.85,-223.3,49862.89,0,-54.645,268.3,155.4869,99179,31473,0.72,41.82,-3364.22,2711.48,-652.74,22.05,-1496.726,921.85,200,-0.27687879,-0.22,0,1,0,1,0,0,0,0,0,1,Up to 1SD
29-09-2023,19528.75,-109.55,19523.55,19760.7,-122.4,14981.76,0,-46.48,171.15,158.8593,-6280,-71135,0.84,42.83,-1685.7,2751.49,1065.79,22.21,-1694.765,1202.079,200,0.113592984,0.16,1,0,1,0,0,0,0,0,1,0,Down to 1SD
03-10-2023,19436.1,-92.65,19638.3,19773.79286,-245.0428571,60046.00184,0,-66.36,107,158.8443,14068,15730,0.76,30.51,-2034.14,1361.02,-673.12,22.09,-1914.621,1144.324,100,-0.07251488,-0.12,0,1,0,1,0,0,0,0,0,1,Down to 1SD
04-10-2023,19545.75,109.65,19528.75,19773.83095,-337.7309524,114062.1962,0,-69.72,117.6,161.4376,6692,8480,0.85,28.39,-4424.02,1769.49,-2654.53,21.98,-2233.372,1266.018,200,0.086743643,-0.11,0,2,0,1,0,0,0,0,0,1,Up to 1SD
05-10-2023,19653.5,107.75,19436.1,19774.6381,-228.8880952,52389.76014,0,-35.565,88.5,159.967,13068,14402,0.94,30.17,-1864.2,521.41,-1342.79,22.11,-2108.723,1375.461,100,0.085322378,0.13,1,0,1,0,0,0,0,0,1,0,Up to 1SD
06-10-2023,19512.35,-141.15,19545.75,19778.38095,-124.8809524,15595.25227,0,-8.885,85.2,157.8265,-9733,-8432,1,33.90,-90.29,783.25,692.96,22.23,-1817.016,1337.972,400,0.060953505,0.12,2,0,1,0,0,0,0,0,1,0,Down to 1SD
09-10-2023,19689.85,177.5,19653.5,19773.68095,-261.3309524,68293.86667,0,-16.225,107.7,158.9104,-2144,-1073,0.88,26.53,-997.76,2661.27,1663.51,22.07,-1784.118,1523.972,300,-0.114969421,-0.16,0,1,0,1,0,0,0,0,0,1,Up to 1SD
10-10-2023,19811.35,121.5,19512.35,19771.90952,-82.05952381,6733.765448,0,1.53,151.5,162.2346,-3889,34,1.28,35.85,-1005.49,1963.34,957.85,22.27,-1651.364,1562.378,400,0.402283041,0.2,1,0,1,0,0,0,0,0,1,0,Up to 1SD
11-10-2023,19794,-17.35,19689.85,19771.5,39.85,1588.0225,1,14.665,76.3,161.3143,-12633,-9160,1.18,46.91,-421.77,1032.02,610.25,22.41,-1624.194,1594.105,400,-0.103873521,0.14,2,0,1,0,0,0,0,0,1,0,Down to 1SD
